,clean_word,count
4828,law,6
4829,abilities,6
4830,assembled,6
4831,amused,6
4832,aspect,6
4833,compliance,6
4834,stopped,6
4835,windows,6
4836,distribution,6
4837,qualities,6
4838,quest,7
4839,circle,7
4840,cared,7
4841,instance,7
4842,embarrassed,7
4843,discovery,7
4844,show,7
4845,altered,7
4846,motives,7
4847,commission,7
4848,expectations,7
4849,approbation,7
4850,charles,7
4851,parents,7
4852,st,7
4853,eligible,7
4854,tempted,7
4855,allowing,7
4856,liberty,7
4857,reserved,7
4858,distributing,7
4859,description,7
4860,distribute,7
4861,suit,7
4862,fancied,7
4863,proof,7
4864,teasing,7
4865,study,7
4866,entreaty,7
4867,disapprobation,7
4868,takes,7
4869,dependence,7
4870,pretend,7
4871,represented,7
4872,desirous,7
4873,created,7
4874,thanked,7
4875,uncomfortable,7
4876,copies,7
4877,conjecture,7
4878,condescension,7
4879,selfish,7
4880,differently,7
4881,resemblance,7
4882,orders,7
4883,removal,7
4884,dreaded,7
4885,impression,7
4886,cheerful,7
4887,resolving,7
4888,frightened,7
4889,settle,7
4890,describe,7
4891,formerly,7
4892,somebody,7
4893,completely,7
4894,cost,7
4895,section,7
4896,parting,7
4897,notion,7
4898,weak,7
4899,spot,7
4900,worst,7
4901,established,7
4902,perceive,7
4903,schemes,7
4904,concealed,7
4905,friendly,7
4906,expose,7
4907,guard,7
4908,peace,7
4909,temptation,7
4910,third,7
4911,finally,7
4912,endeavours,7
4913,treated,7
4914,cards,7
4915,welcomed,7
4916,unreasonable,7
4917,hopeless,7
4918,ebooks,7
4919,order,7
4920,companions,7
4921,sixteen,7
4922,entertained,7
4923,succeeded,7
4924,effort,7
4925,broken,7
4926,reserve,7
4927,dwelling,7
4928,expense,7
4929,ignorance,7
4930,getting,7
4931,rising,7
4932,ma,7
4933,sweet,7
4934,hands,7
4935,appearing,7
4936,owed,7
4937,objects,7
4938,bestow,7
4939,directions,7
4940,refusal,7
4941,raptures,7
4942,mentioning,7
4943,civilities,7
4944,fault,7
4945,woods,7
4946,ventured,7
4947,twelvemonth,7
4948,intending,7
4949,satisfactory,7
4950,falsehood,7
4951,patroness,7
4952,coffee,7
4953,assist,7
4954,shocked,7
4955,glance,7
4956,gown,7
4957,wanting,7
4958,uneasiness,7
4959,domestic,7
4960,spare,7
4961,profession,7
4962,concerning,7
4963,habit,7
4964,telling,7
4965,inform,7
4966,deep,7
4967,seeking,7
4968,rejoice,7
4969,affairs,7
4970,waited,7
4971,flattered,7
4972,drink,7
4973,kindly,7
4974,pleasures,7
4975,clever,7
4976,afford,7
4977,game,7
4978,esteemed,7
4979,defect,7
4980,inn,7
4981,north,7
4982,blushed,7
4983,contained,7
4984,congratulate,7
4985,addresses,7
4986,sex,7
4987,trusted,7
4988,complexion,7
4989,truly,7
4990,discourse,7
4991,performed,7
4992,refusing,7
4993,rose,7
4994,supply,7
4995,renewal,7
4996,stayed,7
4997,watched,7
4998,improbable,7
4999,merit,7
5000,remarkable,7
5001,fashion,7
5002,showed,7
5003,spared,8
5004,abode,8
5005,formal,8
5006,persuasion,8
5007,office,8
5008,sentiment,8
5009,rooms,8
5010,low,8
5011,entail,8
5012,begged,8
5013,exclaimed,8
5014,variety,8
5015,couple,8
5016,insist,8
5017,collection,8
5018,totally,8
5019,clergyman,8
5020,doors,8
5021,extent,8
5022,protested,8
5023,difficulty,8
5024,unknown,8
5025,bestowed,8
5026,remarks,8
5027,below,8
5028,safe,8
5029,properly,8
5030,apology,8
5031,reach,8
5032,officer,8
5033,recollections,8
5034,conclusion,8
5035,volunteers,8
5036,relieved,8
5037,according,8
5038,unexpected,8
5039,direct,8
5040,gentlemanlike,8
5041,fee,8
5042,dined,8
5043,warmth,8
5044,domain,8
5045,hers,8
5046,impatient,8
5047,solicitude,8
5048,fast,8
5049,occasions,8
5050,suffered,8
5051,concerns,8
5052,http,8
5053,female,8
5054,throw,8
5055,fun,8
5056,sudden,8
5057,figure,8
5058,wherever,8
5059,watching,8
5060,death,8
5061,laws,8
5062,indebted,8
5063,prepare,8
5064,arrangement,8
5065,carried,8
5066,separation,8
5067,enjoy,8
5068,encouraged,8
5069,assurances,8
5070,inquired,8
5071,makes,8
5072,associated,8
5073,follows,8
5074,freely,8
5075,king,8
5076,usually,8
5077,approach,8
5078,declare,8
5079,wondered,8
5080,contain,8
5081,laid,8
5082,severe,8
5083,possibly,8
5084,gracious,8
5085,note,8
5086,quitting,8
5087,heightened,8
5088,uneasy,8
5089,tall,8
5090,ourselves,8
5091,chooses,8
5092,incapable,8
5093,alteration,8
5094,certainty,8
5095,vexed,8
5096,expressing,8
5097,ordered,8
5098,nay,8
5099,gallantry,8
5100,indignation,8
5101,sound,8
5102,force,8
5103,mistake,8
5104,acknowledge,8
5105,openly,8
5106,evils,8
5107,tax,8
5108,thrown,8
5109,scotland,8
5110,advantages,8
5111,eagerness,8
5112,lest,8
5113,opinions,8
5114,taught,8
5115,governess,8
5116,matters,8
5117,service,8
5118,impertinence,8
5119,features,8
5120,discovered,8
5121,warmly,8
5122,noticed,8
5123,lodge,8
5124,thankful,8
5125,unpleasant,8
5126,altogether,8
5127,deny,8
5128,george,8
5129,prove,8
5130,somewhat,8
5131,sacrifice,8
5132,strongly,8
5133,advise,8
5134,seek,8
5135,nonsense,8
5136,idle,8
5137,neighbour,8
5138,quietly,8
5139,doubted,8
5140,drawn,8
5141,line,8
5142,number,8
5143,employed,8
5144,foolish,8
5145,interested,8
5146,alarmed,8
5147,balls,8
5148,memory,8
5149,hold,8
5150,quiet,8
5151,complete,8
5152,changed,8
5153,arise,8
5154,commendation,8
5155,chosen,8
5156,behaved,8
5157,horses,8
5158,propriety,8
5159,highest,9
5160,lips,9
5161,imprudence,9
5162,exertion,9
5163,remembered,9
5164,act,9
5165,bore,9
5166,misfortune,9
5167,month,9
5168,improvement,9
5169,sincerely,9
5170,admitted,9
5171,parish,9
5172,likes,9
5173,eight,9
5174,material,9
5175,spirit,9
5176,along,9
5177,sunday,9
5178,entering,9
5179,reception,9
5180,threw,9
5181,elegance,9
5182,become,9
5183,honoured,9
5184,itself,9
5185,comply,9
5186,attending,9
5187,addition,9
5188,story,9
5189,interrupted,9
5190,lines,9
5191,mistress,9
5192,suspected,9
5193,hate,9
5194,persons,9
5195,close,9
5196,deserve,9
5197,past,9
5198,fresh,9
5199,valuable,9
5200,knows,9
5201,seldom,9
5202,dressing,9
5203,longed,9
5204,quitted,9
5205,thither,9
5206,refuse,9
5207,monday,9
5208,youth,9
5209,grave,9
5210,offended,9
5211,uncommonly,9
5212,quarter,9
5213,fears,9
5214,fellow,9
5215,introduced,9
5216,explained,9
5217,wednesday,9
5218,repeatedly,9
5219,clear,9
5220,guarded,9
5221,directed,9
5222,fall,9
5223,probability,9
5224,moved,9
5225,continue,9
5226,console,9
5227,remaining,9
5228,gives,9
5229,gracechurch,9
5230,hastily,9
5231,patience,9
5232,whisper,9
5233,value,9
5234,contents,9
5235,reflections,9
5236,discover,9
5237,haste,9
5238,placed,9
5239,rejoiced,9
5240,elopement,9
5241,pity,9
5242,proposals,9
5243,nieces,9
5244,assembly,9
5245,authority,9
5246,humble,9
5247,friendship,9
5248,jenkinson,9
5249,minute,9
5250,suspicion,9
5251,owner,9
5252,offered,9
5253,recommended,9
5254,laughing,10
5255,utmost,10
5256,shame,10
5257,inquire,10
5258,inquiry,10
5259,access,10
5260,chiefly,10
5261,insufficient,10
5262,dances,10
5263,virtue,10
5264,smiles,10
5265,bennets,10
5266,forgive,10
5267,undoubtedly,10
5268,stand,10
5269,lambton,10
5270,inclined,10
5271,sentiments,10
5272,possession,10
5273,partial,10
5274,embarrassment,10
5275,amazement,10
5276,interruption,10
5277,reflection,10
5278,coach,10
5279,six,10
5280,wretched,10
5281,staying,10
5282,prepared,10
5283,debts,10
5284,loved,10
5285,excited,10
5286,goodness,10
5287,impatience,10
5288,observe,10
5289,hill,10
5290,proposal,10
5291,lane,10
5292,listening,10
5293,happiest,10
5294,nearly,10
5295,attentive,10
5296,explanation,10
5297,difference,10
5298,intimacy,10
5299,escape,10
5300,secrecy,10
5301,pronounced,10
5302,refund,10
5303,unlucky,10
5304,flatter,10
5305,consolation,10
5306,encouragement,10
5307,twenty,10
5308,quit,10
5309,vexation,10
5310,rational,10
5311,furniture,10
5312,tears,10
5313,provided,10
5314,property,10
5315,unwilling,10
5316,reynolds,10
5317,card,10
5318,preference,10
5319,finished,10
5320,hurried,10
5321,remarkably,10
5322,heartily,10
5323,including,10
5324,quick,10
5325,waiting,10
5326,style,10
5327,smiling,10
5328,proceeded,10
5329,direction,10
5330,concluded,10
5331,running,10
5332,sincere,10
5333,contrary,10
5334,violent,10
5335,triumph,10
5336,overcome,10
5337,consequently,10
5338,subjects,10
5339,strange,10
5340,endeavoured,10
5341,awkward,10
5342,various,10
5343,hurry,11
5344,cousins,11
5345,introduction,11
5346,moments,11
5347,disgrace,11
5348,aloud,11
5349,lose,11
5350,boast,11
5351,opposite,11
5352,laughed,11
5353,necessity,11
5354,remain,11
5355,required,11
5356,education,11
5357,passing,11
5358,difficult,11
5359,acquaintances,11
5360,confusion,11
5361,earnestly,11
5362,satisfy,11
5363,imprudent,11
5364,visitor,11
5365,chaise,11
5366,smallest,11
5367,rendered,11
5368,views,11
5369,mamma,11
5370,wants,11
5371,objections,11
5372,ground,11
5373,relate,11
5374,judgement,11
5375,provide,11
5376,neighbours,11
5377,bow,11
5378,support,11
5379,prejudice,11
5380,income,11
5381,private,11
5382,supper,11
5383,relation,11
5384,due,11
5385,trademark,11
5386,confidence,11
5387,increasing,11
5388,drove,11
5389,church,11
5390,delicacy,11
5391,invited,11
5392,decided,11
5393,folly,11
5394,excessively,11
5395,important,11
5396,increased,11
5397,wild,11
5398,esteem,11
5399,feared,11
5400,informed,11
5401,moreover,11
5402,compliments,11
5403,caught,11
5404,introduce,11
5405,communication,11
5406,shook,11
5407,run,11
5408,instrument,11
5409,ebook,11
5410,neglect,11
5411,paragraph,11
5412,learn,11
5413,dreadful,11
5414,desirable,11
5415,gained,11
5416,considerable,11
5417,noble,11
5418,happen,12
5419,rich,12
5420,joy,12
5421,copy,12
5422,applied,12
5423,denny,12
5424,steady,12
5425,welcome,12
5426,disappointed,12
5427,add,12
5428,forth,12
5429,rank,12
5430,contempt,12
5431,actually,12
5432,bringing,12
5433,admired,12
5434,hint,12
5435,relationship,12
5436,engagements,12
5437,expressions,12
5438,courage,12
5439,free,12
5440,amongst,12
5441,congratulations,12
5442,accomplished,12
5443,garden,12
5444,favourable,12
5445,perceived,12
5446,music,12
5447,forgotten,12
5448,attached,12
5449,colour,12
5450,enter,12
5451,observing,12
5452,parties,12
5453,servants,12
5454,returning,12
5455,amusement,12
5456,hall,12
5457,hard,12
5458,approaching,12
5459,follow,12
5460,occasionally,12
5461,single,12
5462,besides,12
5463,heaven,12
5464,false,12
5465,naturally,12
5466,probable,12
5467,tuesday,12
5468,generous,12
5469,lord,12
5470,speech,12
5471,danced,12
5472,judge,12
5473,shortly,12
5474,elder,12
5475,try,12
5476,comfortable,12
5477,grieved,12
5478,believing,12
5479,listen,12
5480,apprehension,12
5481,application,12
5482,lately,12
5483,looks,12
5484,silly,12
5485,shire,12
5486,recommend,12
5487,pay,12
5488,recollection,12
5489,grateful,13
5490,plain,13
5491,constant,13
5492,copyright,13
5493,opening,13
5494,leisure,13
5495,distressed,13
5496,turning,13
5497,standing,13
5498,relief,13
5499,taste,13
5500,comparison,13
5501,deceived,13
5502,archive,13
5503,permission,13
5504,beginning,13
5505,clothes,13
5506,suffer,13
5507,finding,13
5508,intimate,13
5509,spend,13
5510,entrance,13
5511,request,13
5512,frequent,13
5513,enjoyment,13
5514,books,13
5515,etc,13
5516,anger,13
5517,tea,13
5518,consent,13
5519,stranger,13
5520,plan,13
5521,road,13
5522,picture,13
5523,interference,13
5524,literary,13
5525,understood,13
5526,agreed,13
5527,yesterday,13
5528,ideas,13
5529,sooner,13
5530,youngest,13
5531,partiality,13
5532,begin,13
5533,recollected,13
5534,considering,13
5535,unhappy,13
5536,worse,13
5537,eager,13
5538,ran,13
5539,conceal,13
5540,dared,13
5541,seriously,13
5542,connected,14
5543,evil,14
5544,occurred,14
5545,fact,14
5546,asking,14
5547,struck,14
5548,eagerly,14
5549,thanks,14
5550,visitors,14
5551,wedding,14
5552,determine,14
5553,alarm,14
5554,respectable,14
5555,influence,14
5556,unable,14
5557,greatly,14
5558,aware,14
5559,produced,14
5560,wishing,14
5561,misery,14
5562,painful,14
5563,creature,14
5564,compassion,14
5565,sentence,14
5566,gratified,14
5567,stood,14
5568,lucases,14
5569,charge,14
5570,learnt,14
5571,assistance,14
5572,secure,14
5573,parted,14
5574,states,14
5575,twice,14
5576,lived,14
5577,observation,14
5578,child,14
5579,immediate,14
5580,possibility,14
5581,astonished,14
5582,kent,14
5583,elegant,14
5584,interesting,14
5585,supposing,14
5586,tolerably,14
5587,meaning,14
5588,disagreeable,14
5589,consideration,14
5590,prospect,14
5591,behind,14
5592,reading,15
5593,extremely,15
5594,principal,15
5595,lively,15
5596,sit,15
5597,choice,15
5598,winter,15
5599,worth,15
5600,mine,15
5601,objection,15
5602,eye,15
5603,georgiana,15
5604,old,15
5605,wrong,15
5606,earnest,15
5607,disposed,15
5608,bad,15
5609,trust,15
5610,prevailed,15
5611,seated,15
5612,tolerable,15
5613,marked,15
5614,age,15
5615,assurance,15
5616,period,15
5617,donations,15
5618,advice,15
5619,fortunate,15
5620,arrived,15
5621,reasonable,15
5622,intention,15
5623,duty,15
5624,agree,15
5625,farther,15
5626,says,15
5627,calling,15
5628,declared,15
5629,belief,15
5630,license,15
5631,share,15
5632,justice,15
5633,beautiful,15
5634,conviction,16
5635,fond,16
5636,letters,16
5637,distress,16
5638,tried,16
5639,spoken,16
5640,chief,16
5641,f,16
5642,confess,16
5643,comes,16
5644,extraordinary,16
5645,otherwise,16
5646,excuse,16
5647,companion,16
5648,ashamed,16
5649,ignorant,16
5650,became,16
5651,window,16
5652,formed,16
5653,blame,16
5654,writing,16
5655,questions,16
5656,pardon,16
5657,generally,16
5658,scene,16
5659,housekeeper,16
5660,chose,16
5661,step,16
5662,indifferent,16
5663,dine,16
5664,opened,16
5665,tone,16
5666,suddenly,16
5667,miles,16
5668,composure,16
5669,seem,16
5670,distance,16
5671,pass,16
5672,related,16
5673,servant,17
5674,prevent,17
5675,motive,17
5676,perfect,17
5677,promise,17
5678,form,17
5679,partner,17
5680,addressed,17
5681,forget,17
5682,report,17
5683,disappointment,17
5684,politeness,17
5685,please,17
5686,angry,17
5687,united,17
5688,resentment,17
5689,ease,17
5690,kept,17
5691,sight,17
5692,wait,17
5693,round,17
5694,beg,17
5695,view,17
5696,absolutely,17
5697,dearest,17
5698,affectionate,17
5699,indifference,17
5700,high,17
5701,readily,17
5702,saturday,17
5703,proved,17
5704,loss,17
5705,nobody,17
5706,laugh,17
5707,open,17
5708,likewise,17
5709,caroline,17
5710,book,17
5711,taking,18
5712,pause,18
5713,vanity,18
5714,capable,18
5715,success,18
5716,superior,18
5717,smiled,18
5718,bring,18
5719,accept,18
5720,future,18
5721,light,18
5722,persuade,18
5723,civil,18
5724,reached,18
5725,parsonage,18
5726,leaving,18
5727,weeks,18
5728,connections,18
5729,avoid,18
5730,expectation,18
5731,felicity,18
5732,health,18
5733,cold,18
5734,excellent,18
5735,admire,18
5736,led,18
5737,concerned,18
5738,scheme,18
5739,chance,18
5740,dining,18
5741,play,18
5742,slight,18
5743,stairs,18
5744,evident,18
5745,affair,18
5746,accepted,18
5747,effect,18
5748,street,18
5749,fancy,19
5750,none,19
5751,summer,19
5752,drew,19
5753,comprehend,19
5754,yours,19
5755,late,19
5756,circumstance,19
5757,regret,19
5758,women,19
5759,removed,19
5760,strong,19
5761,thank,19
5762,danger,19
5763,intelligence,19
5764,join,19
5765,common,19
5766,delightful,19
5767,resolution,19
5768,affected,19
5769,anxiety,19
5770,ready,20
5771,acknowledged,20
5772,purpose,20
5773,greatest,20
5774,estate,20
5775,hoped,20
5776,times,20
5777,proper,20
5778,engagement,20
5779,particulars,20
5780,eldest,20
5781,choose,20
5782,knowledge,20
5783,need,20
5784,equally,20
5785,vain,20
5786,forced,20
5787,connection,20
5788,charming,20
5789,maria,20
5790,address,20
5791,wrote,21
5792,understanding,21
5793,pleasant,21
5794,above,21
5795,drawing,21
5796,sitting,21
5797,mistaken,21
5798,repeated,21
5799,attempt,21
5800,cause,21
5801,instead,21
5802,madam,21
5803,listened,21
5804,endeavour,21
5805,live,21
5806,public,21
5807,journey,21
5808,sent,21
5809,intended,21
5810,dancing,21
5811,months,21
5812,trouble,21
5813,receiving,21
5814,thinking,21
5815,promised,21
5816,humour,21
5817,agreement,21
5818,pleasing,22
5819,expression,22
5820,favour,22
5821,eliza,22
5822,praise,22
5823,park,22
5824,spent,22
5825,natural,22
5826,latter,22
5827,inclination,22
5828,remember,22
5829,meeting,22
5830,proud,22
5831,seems,22
5832,favourite,22
5833,further,22
5834,voice,22
5835,niece,22
5836,fixed,22
5837,regiment,22
5838,company,22
5839,nephew,22
5840,event,22
5841,written,22
5842,son,22
5843,fair,22
5844,design,22
5845,used,23
5846,considered,23
5847,sake,23
5848,marrying,23
5849,desire,23
5850,hopes,23
5851,inquiries,23
5852,fortnight,23
5853,remained,23
5854,whenever,23
5855,nature,23
5856,curiosity,23
5857,depend,23
5858,prevented,23
5859,degree,23
5860,dislike,23
5861,question,23
5862,spite,23
5863,unless,23
5864,conduct,23
5865,delighted,23
5866,especially,23
5867,large,23
5868,directly,23
5869,importance,23
5870,frequently,23
5871,temper,24
5872,pounds,24
5873,serious,24
5874,hand,24
5875,library,24
5876,happened,24
5877,brighton,24
5878,notice,24
5879,e,24
5880,acquainted,24
5881,relations,24
5882,attended,24
5883,self,24
5884,probably,24
5885,match,24
5886,fear,24
5887,paid,24
5888,several,24
5889,hearing,24
5890,derbyshire,24
5891,pretty,24
5892,wanted,24
5893,gratitude,24
5894,living,24
5895,among,25
5896,got,25
5897,entirely,25
5898,giving,25
5899,persuaded,25
5900,bear,25
5901,anybody,25
5902,greater,25
5903,doing,25
5904,except,25
5905,disposition,25
5906,followed,25
5907,send,25
5908,delight,25
5909,hour,25
5910,hunsford,25
5911,express,25
5912,small,25
5913,state,25
5914,change,25
5915,easy,25
5916,children,25
5917,admiration,25
5918,thoughts,25
5919,new,26
5920,expressed,26
5921,exceedingly,26
5922,silent,26
5923,attentions,26
5924,interest,26
5925,pray,26
5926,use,26
5927,following,26
5928,anxious,26
5929,concern,26
5930,reply,26
5931,breakfast,26
5932,hours,26
5933,wholly,26
5934,compliment,26
5935,allowed,26
5936,ago,26
5937,walking,26
5938,true,26
5939,supposed,26
5940,satisfaction,27
5941,observed,27
5942,face,27
5943,beauty,27
5944,liked,27
5945,electronic,27
5946,during,27
5947,turn,27
5948,truth,27
5949,forward,27
5950,second,27
5951,attachment,27
5952,knowing,27
5953,easily,27
5954,imagine,27
5955,absence,27
5956,circumstances,28
5957,highly,28
5958,joined,28
5959,table,28
5960,meant,28
5961,assured,28
5962,master,28
5963,pain,28
5964,thus,28
5965,offer,28
5966,year,28
5967,call,28
5968,mentioned,28
5969,early,28
5970,credit,28
5971,keep,28
5972,anyone,29
5973,lost,29
5974,money,29
5975,neighbourhood,29
5976,already,29
5977,kindness,29
5978,foundation,29
5979,looking,29
5980,week,29
5981,obliged,29
5982,matter,29
5983,smile,29
5984,equal,30
5985,particular,30
5986,exactly,30
5987,opportunity,30
5988,mention,30
5989,words,30
5990,younger,30
5991,respect,30
5992,consequence,30
5993,things,30
5994,arrival,30
5995,astonishment,30
5996,countenance,30
5997,air,30
5998,put,31
5999,appeared,31
6000,end,31
6001,real,31
6002,necessary,31
6003,appear,31
6004,receive,31
6005,comfort,31
6006,officers,31
6007,taken,31
6008,phillips,31
6009,instantly,31
6010,understand,31
6011,alone,31
6012,resolved,31
6013,afterwards,32
6014,length,32
6015,sensible,32
6016,determined,32
6017,fine,32
6018,allow,32
6019,news,32
6020,dance,32
6021,head,32
6022,full,32
6023,ask,32
6024,works,32
6025,talk,32
6026,meet,32
6027,case,32
6028,five,32
6029,speaking,33
6030,name,33
6031,particularly,33
6032,merely,33
6033,consider,33
6034,ten,33
6035,hurst,33
6036,society,33
6037,appearance,33
6038,men,34
6039,answered,34
6040,deal,34
6041,four,34
6042,door,34
6043,saying,34
6044,days,34
6045,invitation,34
6046,night,34
6047,wishes,34
6048,whatever,34
6049,wonder,34
6050,mean,34
6051,sorry,34
6052,silence,34
6053,satisfied,34
6054,usual,34
6055,advantage,34
6056,themselves,34
6057,thousand,34
6058,sense,35
6059,surprised,35
6060,expect,35
6061,dinner,35
6062,sometimes,35
6063,care,35
6064,information,35
6065,making,35
6066,amiable,36
6067,years,36
6068,entered,36
6069,ball,36
6070,beyond,36
6071,also,36
6072,engaged,37
6073,afraid,37
6074,stay,37
6075,doubt,37
6076,glad,37
6077,different,37
6078,minutes,37
6079,fitzwilliam,37
6080,poor,37
6081,surprise,37
6082,handsome,37
6083,believed,37
6084,brought,37
6085,within,38
6086,account,38
6087,situation,38
6088,neither,38
6089,girl,38
6090,everybody,38
6091,occasion,38
6092,gentlemen,38
6093,sat,38
6094,talked,38
6095,sort,38
6096,feeling,38
6097,near,38
6098,likely,38
6099,under,39
6100,former,39
6101,gentleman,39
6102,mary,39
6103,talking,39
6104,de,39
6105,write,39
6106,bourgh,39
6107,feel,39
6108,pleased,39
6109,forster,39
6110,spirits,39
6111,assure,39
6112,fortune,39
6113,set,40
6114,met,40
6115,convinced,40
6116,rest,40
6117,dare,40
6118,wished,40
6119,asked,40
6120,back,41
6121,best,41
6122,hertfordshire,41
6123,called,41
6124,power,42
6125,thing,42
6126,honour,42
6127,civility,42
6128,marry,42
6129,ladyship,42
6130,expected,42
6131,else,43
6132,turned,43
6133,read,43
6134,terms,43
6135,country,43
6136,impossible,43
6137,spoke,43
6138,short,43
6139,everything,44
6140,longer,44
6141,want,44
6142,through,44
6143,help,44
6144,right,44
6145,carriage,44
6146,walked,44
6147,agreeable,45
6148,girls,45
6149,ought,45
6150,manners,45
6151,heart,45
6152,scarcely,45
6153,returned,45
6154,william,46
6155,hardly,46
6156,point,46
6157,perfectly,47
6158,wife,47
6159,course,47
6160,business,47
6161,settled,48
6162,object,48
6163,suppose,48
6164,rosings,49
6165,cousin,49
6166,word,49
6167,regard,49
6168,idea,49
6169,yourself,50
6170,daughters,50
6171,husband,50
6172,continued,51
6173,reason,51
6174,walk,51
6175,acquaintance,52
6176,eyes,52
6177,return,52
6178,get,52
6179,why,52
6180,pride,53
6181,whether,53
6182,visit,53
6183,people,53
6184,took,53
6185,pemberley,53
6186,against,53
6187,general,54
6188,others,54
6189,able,54
6190,side,54
6191,gave,54
6192,rather,55
6193,friends,55
6194,person,55
6195,london,55
6196,behaviour,55
6197,given,56
6198,possible,56
6199,look,56
6200,certain,57
6201,meryton,57
6202,life,57
6203,going,57
6204,known,57
6205,once,57
6206,mind,57
6207,far,58
6208,party,58
6209,knew,58
6210,find,58
6211,another,58
6212,affection,58
6213,whose,59
6214,began,59
6215,since,59
6216,those,60
6217,woman,60
6218,immediately,60
6219,either,60
6220,seeing,60
6221,means,60
6222,conversation,61
6223,because,61
6224,married,61
6225,chapter,61
6226,coming,61
6227,passed,61
6228,three,61
6229,almost,61
6230,leave,62
6231,kind,62
6232,between,62
6233,off,62
6234,gone,62
6235,each,64
6236,together,64
6237,town,64
6238,part,64
6239,character,65
6240,left,65
6241,answer,65
6242,least,65
6243,received,66
6244,marriage,66
6245,seemed,66
6246,speak,66
6247,colonel,66
6248,work,66
6249,world,66
6250,home,66
6251,towards,67
6252,went,67
6253,present,68
6254,uncle,68
6255,attention,68
6256,opinion,68
6257,told,69
6258,here,69
6259,found,69
6260,same,70
6261,certainly,70
6262,moment,70
6263,something,70
6264,half,70
6265,lucas,70
6266,nor,71
6267,tell,71
6268,next,71
6269,kitty,71
6270,added,71
6271,still,72
6272,few,72
6273,hear,72
6274,these,72
6275,just,72
6276,happiness,72
6277,down,73
6278,both,73
6279,netherfield,73
6280,yet,73
6281,looked,74
6282,evening,74
6283,therefore,74
6284,ladies,74
6285,place,74
6286,seen,75
6287,ill,75
6288,yes,75
6289,let,75
6290,perhaps,76
6291,sisters,76
6292,while,76
6293,like,77
6294,less,77
6295,our,78
6296,upon,78
6297,sir,78
6298,morning,79
6299,whole,79
6300,brother,79
6301,take,80
6302,anything,81
6303,happy,83
6304,even,84
6305,daughter,84
6306,aunt,84
6307,subject,85
6308,charlotte,85
6309,whom,85
6310,does,86
6311,feelings,86
6312,heard,86
6313,believe,87
6314,gutenberg,87
6315,longbourn,88
6316,project,88
6317,really,88
6318,often,90
6319,came,90
6320,done,91
6321,where,91
6322,over,91
6323,cried,91
6324,pleasure,92
6325,oh,92
6326,love,92
6327,till,92
6328,better,92
6329,myself,94
6330,indeed,94
6331,come,94
6332,quite,96
6333,having,96
6334,gardiner,97
6335,lizzy,97
6336,wish,98
6337,manner,98
6338,felt,100
6339,sure,102
6340,saw,103
6341,replied,103
6342,go,104
6343,enough,106
6344,house,106
6345,its,110
6346,way,110
6347,friend,112
6348,room,112
6349,thought,112
6350,long,116
6351,cannot,116
6352,letter,117
6353,always,118
6354,away,120
6355,many,120
6356,last,121
6357,hope,122
6358,us,124
6359,up,124
6360,catherine,126
6361,made,126
6362,himself,127
6363,give,127
6364,about,128
6365,young,130
6366,ever,130
6367,day,134
6368,two,135
6369,father,135
6370,however,135
6371,out,136
6372,mother,137
6373,too,142
6374,great,142
6375,into,142
6376,first,145
6377,man,151
6378,family,152
6379,see,152
6380,dear,158
6381,say,160
6382,shall,164
6383,make,170
6384,lydia,171
6385,being,175
6386,then,175
6387,nothing,176
6388,again,177
6389,without,178
6390,collins,180
6391,own,183
6392,little,189
6393,most,190
6394,lady,191
6395,wickham,194
6396,every,198
6397,good,199
6398,after,200
6399,time,200
6400,might,200
6401,may,207
6402,some,209
6403,now,209
6404,think,211
6405,soon,216
6406,only,218
6407,sister,218
6408,never,220
6409,though,220
6410,has,222
6411,can,223
6412,well,224
6413,other,225
6414,herself,227
6415,before,229
6416,how,231
6417,know,239
6418,should,250
6419,we,260
6420,did,272
6421,one,273
6422,miss,283
6423,than,284
6424,who,286
6425,jane,295
6426,any,306
6427,bingley,306
6428,am,317
6429,must,318
6430,bennet,323
6431,more,327
6432,much,329
6433,mrs,343
6434,there,351
6435,an,358
6436,are,359
6437,do,364
6438,if,365
6439,when,372
6440,or,372
6441,such,393
6442,said,401
6443,will,418
6444,darcy,418
6445,them,435
6446,their,442
6447,me,448
6448,your,464
6449,would,470
6450,what,476
6451,very,486
6452,this,494
6453,no,499
6454,from,505
6455,been,515
6456,could,526
6457,which,542
6458,were,566
6459,so,586
6460,they,604
6461,elizabeth,634
6462,all,640
6463,by,657
6464,my,717
6465,on,726
6466,him,764
6467,mr,783
6468,at,800
6469,have,846
6470,is,884
6471,but,978
6472,for,1071
6473,with,1099
6474,had,1176
6475,as,1191
6476,be,1259
6477,his,1267
6478,he,1334
6479,you,1426
6480,not,1447
6481,it,1542
6482,that,1582
6483,she,1703
6484,was,1844
6485,in,1920
6486,a,1997
6487,i,2052
6488,her,2223
6489,and,3602
6490,of,3719
6491,to,4235
6492,the,4496
